Date,Time Slot,Estimated Hourly Footfall,Day of Week,Temperature,Cloud Cover,Icon
2024-01-23,22:00 - 23:00,433,Tuesday,19.3,2.9,clear-day
2024-01-24,06:00 - 07:00,401,Wednesday,19.7,0.0,clear-day
2024-01-24,07:00 - 08:00,1366,Wednesday,19.7,0.0,clear-day
2024-01-24,08:00 - 09:00,2285,Wednesday,19.7,0.0,clear-day
2024-01-24,09:00 - 10:00,1922,Wednesday,19.7,0.0,clear-day
2024-01-24,10:00 - 11:00,3382,Wednesday,19.7,0.0,clear-day
2024-01-24,11:00 - 12:00,1258,Wednesday,19.7,0.0,clear-day
2024-01-24,12:00 - 13:00,756,Wednesday,19.7,0.0,clear-day
2024-01-24,13:00 - 14:00,988,Wednesday,19.7,0.0,clear-day
2024-01-24,14:00 - 15:00,1166,Wednesday,19.7,0.0,clear-day
2024-01-24,15:00 - 16:00,803,Wednesday,19.7,0.0,clear-day
2024-01-24,16:00 - 17:00,919,Wednesday,19.7,0.0,clear-day
2024-01-24,17:00 - 18:00,2123,Wednesday,19.7,0.0,clear-day
2024-01-24,18:00 - 19:00,2818,Wednesday,19.7,0.0,clear-day
2024-01-24,19:00 - 20:00,2540,Wednesday,19.7,0.0,clear-day
2024-01-24,20:00 - 21:00,1853,Wednesday,19.7,0.0,clear-day
2024-01-24,21:00 - 22:00,1521,Wednesday,19.7,0.0,clear-day
2024-01-24,22:00 - 23:00,324,Wednesday,19.7,0.0,clear-day
2024-01-25,06:00 - 07:00,490,Thursday,20.2,10.9,clear-day
2024-01-25,07:00 - 08:00,1668,Thursday,20.2,10.9,clear-day
2024-01-25,08:00 - 09:00,2790,Thursday,20.2,10.9,clear-day
2024-01-25,09:00 - 10:00,2347,Thursday,20.2,10.9,clear-day
2024-01-25,10:00 - 11:00,4128,Thursday,20.2,10.9,clear-day
2024-01-25,11:00 - 12:00,1536,Thursday,20.2,10.9,clear-day
2024-01-25,12:00 - 13:00,923,Thursday,20.2,10.9,clear-day
2024-01-25,13:00 - 14:00,1206,Thursday,20.2,10.9,clear-day
2024-01-25,14:00 - 15:00,1423,Thursday,20.2,10.9,clear-day
2024-01-25,15:00 - 16:00,980,Thursday,20.2,10.9,clear-day
2024-01-25,16:00 - 17:00,1121,Thursday,20.2,10.9,clear-day
2024-01-25,17:00 - 18:00,2592,Thursday,20.2,10.9,clear-day
2024-01-25,18:00 - 19:00,3440,Thursday,20.2,10.9,clear-day
2024-01-25,19:00 - 20:00,3101,Thursday,20.2,10.9,clear-day
2024-01-25,20:00 - 21:00,2262,Thursday,20.2,10.9,clear-day
2024-01-25,21:00 - 22:00,1857,Thursday,20.2,10.9,clear-day
2024-01-25,22:00 - 23:00,395,Thursday,20.2,10.9,clear-day
2024-01-26,06:00 - 07:00,482,Friday,20.3,13.3,clear-day
2024-01-26,07:00 - 08:00,1641,Friday,20.3,13.3,clear-day
2024-01-26,08:00 - 09:00,2745,Friday,20.3,13.3,clear-day
2024-01-26,09:00 - 10:00,2309,Friday,20.3,13.3,clear-day
2024-01-26,10:00 - 11:00,4062,Friday,20.3,13.3,clear-day
2024-01-26,11:00 - 12:00,1511,Friday,20.3,13.3,clear-day
2024-01-26,12:00 - 13:00,908,Friday,20.3,13.3,clear-day
2024-01-26,13:00 - 14:00,1187,Friday,20.3,13.3,clear-day
2024-01-26,14:00 - 15:00,1400,Friday,20.3,13.3,clear-day
2024-01-26,15:00 - 16:00,964,Friday,20.3,13.3,clear-day
2024-01-26,16:00 - 17:00,1103,Friday,20.3,13.3,clear-day
2024-01-26,17:00 - 18:00,2550,Friday,20.3,13.3,clear-day
2024-01-26,18:00 - 19:00,3385,Friday,20.3,13.3,clear-day
2024-01-26,19:00 - 20:00,3051,Friday,20.3,13.3,clear-day
2024-01-26,20:00 - 21:00,2225,Friday,20.3,13.3,clear-day
2024-01-26,21:00 - 22:00,1827,Friday,20.3,13.3,clear-day
2024-01-26,22:00 - 23:00,389,Friday,20.3,13.3,clear-day
2024-01-27,06:00 - 07:00,429,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,07:00 - 08:00,1461,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,08:00 - 09:00,2444,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,09:00 - 10:00,2056,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,10:00 - 11:00,3617,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,11:00 - 12:00,1346,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,12:00 - 13:00,809,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,13:00 - 14:00,1057,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,14:00 - 15:00,1247,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,15:00 - 16:00,859,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,16:00 - 17:00,982,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,17:00 - 18:00,2271,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,18:00 - 19:00,3014,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,19:00 - 20:00,2717,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,20:00 - 21:00,1982,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,21:00 - 22:00,1627,Saturday,21.1,24.0,partly-cloudy-day
2024-01-27,22:00 - 23:00,346,Saturday,21.1,24.0,partly-cloudy-day
2024-01-28,06:00 - 07:00,498,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,07:00 - 08:00,1695,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,08:00 - 09:00,2835,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,09:00 - 10:00,2385,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,10:00 - 11:00,4196,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,11:00 - 12:00,1561,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,12:00 - 13:00,938,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,13:00 - 14:00,1226,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,14:00 - 15:00,1446,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,15:00 - 16:00,996,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,16:00 - 17:00,1140,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,17:00 - 18:00,2634,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,18:00 - 19:00,3497,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,19:00 - 20:00,3152,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,20:00 - 21:00,2299,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,21:00 - 22:00,1887,Sunday,21.2,23.6,partly-cloudy-day
2024-01-28,22:00 - 23:00,402,Sunday,21.2,23.6,partly-cloudy-day
2024-01-29,06:00 - 07:00,530,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,07:00 - 08:00,1805,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,08:00 - 09:00,3019,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,09:00 - 10:00,2540,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,10:00 - 11:00,4468,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,11:00 - 12:00,1662,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,12:00 - 13:00,999,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,13:00 - 14:00,1305,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,14:00 - 15:00,1540,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,15:00 - 16:00,1061,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,16:00 - 17:00,1214,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,17:00 - 18:00,2805,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,18:00 - 19:00,3723,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,19:00 - 20:00,3356,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,20:00 - 21:00,2448,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,21:00 - 22:00,2009,Monday,21.7,26.3,partly-cloudy-day
2024-01-29,22:00 - 23:00,428,Monday,21.7,26.3,partly-cloudy-day
2024-01-30,06:00 - 07:00,566,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,07:00 - 08:00,1927,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,08:00 - 09:00,3222,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,09:00 - 10:00,2710,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,10:00 - 11:00,4768,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,11:00 - 12:00,1774,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,12:00 - 13:00,1066,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,13:00 - 14:00,1393,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,14:00 - 15:00,1643,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,15:00 - 16:00,1132,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,16:00 - 17:00,1295,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,17:00 - 18:00,2993,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,18:00 - 19:00,3973,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,19:00 - 20:00,3581,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,20:00 - 21:00,2612,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,21:00 - 22:00,2144,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-30,22:00 - 23:00,457,Tuesday,21.9,29.1,partly-cloudy-day
2024-01-31,06:00 - 07:00,501,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,07:00 - 08:00,1705,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,08:00 - 09:00,2852,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,09:00 - 10:00,2399,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,10:00 - 11:00,4221,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,11:00 - 12:00,1571,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,12:00 - 13:00,944,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,13:00 - 14:00,1233,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,14:00 - 15:00,1455,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,15:00 - 16:00,1002,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,16:00 - 17:00,1146,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,17:00 - 18:00,2650,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,18:00 - 19:00,3517,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,19:00 - 20:00,3170,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,20:00 - 21:00,2313,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,21:00 - 22:00,1898,Wednesday,22.1,35.1,partly-cloudy-day
2024-01-31,22:00 - 23:00,404,Wednesday,22.1,35.1,partly-cloudy-day
2024-02-01,06:00 - 07:00,478,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,07:00 - 08:00,1629,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,08:00 - 09:00,2724,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,09:00 - 10:00,2292,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,10:00 - 11:00,4031,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,11:00 - 12:00,1500,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,12:00 - 13:00,902,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,13:00 - 14:00,1178,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,14:00 - 15:00,1390,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,15:00 - 16:00,957,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,16:00 - 17:00,1095,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,17:00 - 18:00,2531,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,18:00 - 19:00,3359,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,19:00 - 20:00,3028,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,20:00 - 21:00,2209,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,21:00 - 22:00,1813,Thursday,23.0,39.3,partly-cloudy-day
2024-02-01,22:00 - 23:00,386,Thursday,23.0,39.3,partly-cloudy-day
2024-02-02,06:00 - 07:00,474,Friday,22.8,6.7,clear-day
2024-02-02,07:00 - 08:00,1616,Friday,22.8,6.7,clear-day
2024-02-02,08:00 - 09:00,2703,Friday,22.8,6.7,clear-day
2024-02-02,09:00 - 10:00,2274,Friday,22.8,6.7,clear-day
2024-02-02,10:00 - 11:00,4000,Friday,22.8,6.7,clear-day
2024-02-02,11:00 - 12:00,1488,Friday,22.8,6.7,clear-day
2024-02-02,12:00 - 13:00,895,Friday,22.8,6.7,clear-day
2024-02-02,13:00 - 14:00,1169,Friday,22.8,6.7,clear-day
2024-02-02,14:00 - 15:00,1379,Friday,22.8,6.7,clear-day
2024-02-02,15:00 - 16:00,949,Friday,22.8,6.7,clear-day
2024-02-02,16:00 - 17:00,1086,Friday,22.8,6.7,clear-day
2024-02-02,17:00 - 18:00,2511,Friday,22.8,6.7,clear-day
2024-02-02,18:00 - 19:00,3334,Friday,22.8,6.7,clear-day
2024-02-02,19:00 - 20:00,3005,Friday,22.8,6.7,clear-day
2024-02-02,20:00 - 21:00,2192,Friday,22.8,6.7,clear-day
2024-02-02,21:00 - 22:00,1799,Friday,22.8,6.7,clear-day
2024-02-02,22:00 - 23:00,383,Friday,22.8,6.7,clear-day
2024-02-03,06:00 - 07:00,551,Saturday,23.8,2.4,clear-day
2024-02-03,07:00 - 08:00,1877,Saturday,23.8,2.4,clear-day
2024-02-03,08:00 - 09:00,3139,Saturday,23.8,2.4,clear-day
2024-02-03,09:00 - 10:00,2641,Saturday,23.8,2.4,clear-day
2024-02-03,10:00 - 11:00,4646,Saturday,23.8,2.4,clear-day
2024-02-03,11:00 - 12:00,1729,Saturday,23.8,2.4,clear-day
2024-02-03,12:00 - 13:00,1039,Saturday,23.8,2.4,clear-day
2024-02-03,13:00 - 14:00,1357,Saturday,23.8,2.4,clear-day
2024-02-03,14:00 - 15:00,1601,Saturday,23.8,2.4,clear-day
2024-02-03,15:00 - 16:00,1103,Saturday,23.8,2.4,clear-day
2024-02-03,16:00 - 17:00,1262,Saturday,23.8,2.4,clear-day
2024-02-03,17:00 - 18:00,2917,Saturday,23.8,2.4,clear-day
2024-02-03,18:00 - 19:00,3871,Saturday,23.8,2.4,clear-day
2024-02-03,19:00 - 20:00,3489,Saturday,23.8,2.4,clear-day
2024-02-03,20:00 - 21:00,2545,Saturday,23.8,2.4,clear-day
2024-02-03,21:00 - 22:00,2089,Saturday,23.8,2.4,clear-day
2024-02-03,22:00 - 23:00,445,Saturday,23.8,2.4,clear-day
2024-02-04,06:00 - 07:00,500,Sunday,25.1,9.2,clear-day
2024-02-04,07:00 - 08:00,1704,Sunday,25.1,9.2,clear-day
2024-02-04,08:00 - 09:00,2850,Sunday,25.1,9.2,clear-day
2024-02-04,09:00 - 10:00,2397,Sunday,25.1,9.2,clear-day
2024-02-04,10:00 - 11:00,4217,Sunday,25.1,9.2,clear-day
2024-02-04,11:00 - 12:00,1569,Sunday,25.1,9.2,clear-day
2024-02-04,12:00 - 13:00,943,Sunday,25.1,9.2,clear-day
2024-02-04,13:00 - 14:00,1232,Sunday,25.1,9.2,clear-day
2024-02-04,14:00 - 15:00,1453,Sunday,25.1,9.2,clear-day
2024-02-04,15:00 - 16:00,1001,Sunday,25.1,9.2,clear-day
2024-02-04,16:00 - 17:00,1145,Sunday,25.1,9.2,clear-day
2024-02-04,17:00 - 18:00,2647,Sunday,25.1,9.2,clear-day
2024-02-04,18:00 - 19:00,3514,Sunday,25.1,9.2,clear-day
2024-02-04,19:00 - 20:00,3167,Sunday,25.1,9.2,clear-day
2024-02-04,20:00 - 21:00,2310,Sunday,25.1,9.2,clear-day
2024-02-04,21:00 - 22:00,1896,Sunday,25.1,9.2,clear-day
2024-02-04,22:00 - 23:00,404,Sunday,25.1,9.2,clear-day
2024-02-05,06:00 - 07:00,366,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,07:00 - 08:00,1248,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,08:00 - 09:00,2087,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,09:00 - 10:00,1755,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,10:00 - 11:00,3088,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,11:00 - 12:00,1149,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,12:00 - 13:00,691,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,13:00 - 14:00,902,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,14:00 - 15:00,1064,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,15:00 - 16:00,733,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,16:00 - 17:00,839,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,17:00 - 18:00,1939,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,18:00 - 19:00,2573,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,19:00 - 20:00,2319,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,20:00 - 21:00,1692,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,21:00 - 22:00,1389,Monday,23.8,25.7,partly-cloudy-day
2024-02-05,22:00 - 23:00,296,Monday,23.8,25.7,partly-cloudy-day
2024-02-06,06:00 - 07:00,457,Tuesday,23.3,16.9,clear-day
2024-02-06,07:00 - 08:00,1557,Tuesday,23.3,16.9,clear-day
2024-02-06,08:00 - 09:00,2604,Tuesday,23.3,16.9,clear-day
2024-02-06,09:00 - 10:00,2190,Tuesday,23.3,16.9,clear-day
2024-02-06,10:00 - 11:00,3853,Tuesday,23.3,16.9,clear-day
2024-02-06,11:00 - 12:00,1434,Tuesday,23.3,16.9,clear-day
2024-02-06,12:00 - 13:00,862,Tuesday,23.3,16.9,clear-day
2024-02-06,13:00 - 14:00,1126,Tuesday,23.3,16.9,clear-day
2024-02-06,14:00 - 15:00,1328,Tuesday,23.3,16.9,clear-day
2024-02-06,15:00 - 16:00,915,Tuesday,23.3,16.9,clear-day
2024-02-06,16:00 - 17:00,1046,Tuesday,23.3,16.9,clear-day
2024-02-06,17:00 - 18:00,2419,Tuesday,23.3,16.9,clear-day
2024-02-06,18:00 - 19:00,3211,Tuesday,23.3,16.9,clear-day
2024-02-06,19:00 - 20:00,2894,Tuesday,23.3,16.9,clear-day
2024-02-06,20:00 - 21:00,2111,Tuesday,23.3,16.9,clear-day
2024-02-06,21:00 - 22:00,1733,Tuesday,23.3,16.9,clear-day
2024-02-06,22:00 - 23:00,369,Tuesday,23.3,16.9,clear-day
2024-02-07,06:00 - 07:00,520,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,07:00 - 08:00,1772,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,08:00 - 09:00,2963,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,09:00 - 10:00,2493,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,10:00 - 11:00,4385,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,11:00 - 12:00,1632,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,12:00 - 13:00,981,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,13:00 - 14:00,1281,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,14:00 - 15:00,1511,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,15:00 - 16:00,1041,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,16:00 - 17:00,1191,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,17:00 - 18:00,2753,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,18:00 - 19:00,3654,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,19:00 - 20:00,3294,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,20:00 - 21:00,2403,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,21:00 - 22:00,1972,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-07,22:00 - 23:00,420,Wednesday,22.8,23.7,partly-cloudy-day
2024-02-08,06:00 - 07:00,548,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,07:00 - 08:00,1865,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,08:00 - 09:00,3119,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,09:00 - 10:00,2624,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,10:00 - 11:00,4616,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,11:00 - 12:00,1717,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,12:00 - 13:00,1032,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,13:00 - 14:00,1349,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,14:00 - 15:00,1591,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,15:00 - 16:00,1096,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,16:00 - 17:00,1254,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,17:00 - 18:00,2898,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,18:00 - 19:00,3846,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,19:00 - 20:00,3467,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,20:00 - 21:00,2529,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,21:00 - 22:00,2076,Thursday,21.5,34.0,partly-cloudy-day
2024-02-08,22:00 - 23:00,442,Thursday,21.5,34.0,partly-cloudy-day
2024-02-09,06:00 - 07:00,431,Friday,21.0,16.4,clear-day
2024-02-09,07:00 - 08:00,1469,Friday,21.0,16.4,clear-day
2024-02-09,08:00 - 09:00,2456,Friday,21.0,16.4,clear-day
2024-02-09,09:00 - 10:00,2066,Friday,21.0,16.4,clear-day
2024-02-09,10:00 - 11:00,3635,Friday,21.0,16.4,clear-day
2024-02-09,11:00 - 12:00,1352,Friday,21.0,16.4,clear-day
2024-02-09,12:00 - 13:00,813,Friday,21.0,16.4,clear-day
2024-02-09,13:00 - 14:00,1062,Friday,21.0,16.4,clear-day
2024-02-09,14:00 - 15:00,1253,Friday,21.0,16.4,clear-day
2024-02-09,15:00 - 16:00,863,Friday,21.0,16.4,clear-day
2024-02-09,16:00 - 17:00,987,Friday,21.0,16.4,clear-day
2024-02-09,17:00 - 18:00,2282,Friday,21.0,16.4,clear-day
2024-02-09,18:00 - 19:00,3029,Friday,21.0,16.4,clear-day
2024-02-09,19:00 - 20:00,2730,Friday,21.0,16.4,clear-day
2024-02-09,20:00 - 21:00,1991,Friday,21.0,16.4,clear-day
2024-02-09,21:00 - 22:00,1634,Friday,21.0,16.4,clear-day
2024-02-09,22:00 - 23:00,348,Friday,21.0,16.4,clear-day
2024-02-10,06:00 - 07:00,530,Saturday,21.5,1.4,clear-day
2024-02-10,07:00 - 08:00,1806,Saturday,21.5,1.4,clear-day
2024-02-10,08:00 - 09:00,3020,Saturday,21.5,1.4,clear-day
2024-02-10,09:00 - 10:00,2540,Saturday,21.5,1.4,clear-day
2024-02-10,10:00 - 11:00,4469,Saturday,21.5,1.4,clear-day
2024-02-10,11:00 - 12:00,1663,Saturday,21.5,1.4,clear-day
2024-02-10,12:00 - 13:00,999,Saturday,21.5,1.4,clear-day
2024-02-10,13:00 - 14:00,1306,Saturday,21.5,1.4,clear-day
2024-02-10,14:00 - 15:00,1540,Saturday,21.5,1.4,clear-day
2024-02-10,15:00 - 16:00,1061,Saturday,21.5,1.4,clear-day
2024-02-10,16:00 - 17:00,1214,Saturday,21.5,1.4,clear-day
2024-02-10,17:00 - 18:00,2806,Saturday,21.5,1.4,clear-day
2024-02-10,18:00 - 19:00,3724,Saturday,21.5,1.4,clear-day
2024-02-10,19:00 - 20:00,3357,Saturday,21.5,1.4,clear-day
2024-02-10,20:00 - 21:00,2448,Saturday,21.5,1.4,clear-day
2024-02-10,21:00 - 22:00,2010,Saturday,21.5,1.4,clear-day
2024-02-10,22:00 - 23:00,428,Saturday,21.5,1.4,clear-day
2024-02-11,06:00 - 07:00,551,Sunday,21.8,18.3,clear-day
2024-02-11,07:00 - 08:00,1878,Sunday,21.8,18.3,clear-day
2024-02-11,08:00 - 09:00,3140,Sunday,21.8,18.3,clear-day
2024-02-11,09:00 - 10:00,2642,Sunday,21.8,18.3,clear-day
2024-02-11,10:00 - 11:00,4647,Sunday,21.8,18.3,clear-day
2024-02-11,11:00 - 12:00,1729,Sunday,21.8,18.3,clear-day
2024-02-11,12:00 - 13:00,1039,Sunday,21.8,18.3,clear-day
2024-02-11,13:00 - 14:00,1358,Sunday,21.8,18.3,clear-day
2024-02-11,14:00 - 15:00,1602,Sunday,21.8,18.3,clear-day
2024-02-11,15:00 - 16:00,1103,Sunday,21.8,18.3,clear-day
2024-02-11,16:00 - 17:00,1262,Sunday,21.8,18.3,clear-day
2024-02-11,17:00 - 18:00,2918,Sunday,21.8,18.3,clear-day
2024-02-11,18:00 - 19:00,3873,Sunday,21.8,18.3,clear-day
2024-02-11,19:00 - 20:00,3491,Sunday,21.8,18.3,clear-day
2024-02-11,20:00 - 21:00,2546,Sunday,21.8,18.3,clear-day
2024-02-11,21:00 - 22:00,2090,Sunday,21.8,18.3,clear-day
2024-02-11,22:00 - 23:00,445,Sunday,21.8,18.3,clear-day
2024-02-12,06:00 - 07:00,549,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,07:00 - 08:00,1871,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,08:00 - 09:00,3129,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,09:00 - 10:00,2632,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,10:00 - 11:00,4630,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,11:00 - 12:00,1723,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,12:00 - 13:00,1036,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,13:00 - 14:00,1353,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,14:00 - 15:00,1596,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,15:00 - 16:00,1099,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,16:00 - 17:00,1258,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,17:00 - 18:00,2907,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,18:00 - 19:00,3858,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,19:00 - 20:00,3478,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,20:00 - 21:00,2537,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,21:00 - 22:00,2082,Monday,22.0,28.2,partly-cloudy-day
2024-02-12,22:00 - 23:00,444,Monday,22.0,28.2,partly-cloudy-day
2024-02-13,06:00 - 07:00,423,Tuesday,22.2,30.1,partly-cloudy-day
2024-02-13,07:00 - 08:00,1442,Tuesday,22.2,30.1,partly-cloudy-day
2024-02-13,08:00 - 09:00,2411,Tuesday,22.2,30.1,partly-cloudy-day
2024-02-13,09:00 - 10:00,2028,Tuesday,22.2,30.1,partly-cloudy-day
2024-02-13,10:00 - 11:00,3568,Tuesday,22.2,30.1,partly-cloudy-day
